"CLIENTI Id","First Name","Last Name",Email,Twitter,Facebook,"Nome Catena","Nome Catena Id",Phone,Mobile,Type,"Proprietario CLIENTI","Proprietario CLIENTI Id",Title,"Created By","Created By Id","Modified By","Modified By Id","Created Time","Modified Time",Salutation,Street,City,State,Zip,Country,Description,"Secondary Email","Numero Bilance","IP / TW PC BACKOFFICE / MASTER","Ragione Sociale","Codice PDV","Partita IVA",Note,"Prodotti Posseduti","ELENCO IP / TW BILANCE","Matricole Bilance",Insolvente,"E-mail PEC",Indirizzo,"DIBAL TRANSFER","Data/ora 1","Orario Negozio","PUBBLICITA' SU DROPBOX","CONTRATTO DI ASSISTENZA"
85271000000726153,,"AVIGLIANA SPORT",,,,"CLIENTI VARI",85271000000673031,,348.90.15.991,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 09:10:39","2022-09-19 09:10:39",,,,,,,,,,,"AVIGLIANA SPORT ASSOCIAZIONE SPORTIVA DILETTANTISTICA",,12215930012,,"DIBAL - BILANCIA CS1200",,,false,,,false,,,false,false
85271000000726203,,AXRA,,,,AXRA,85271000000726191,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 09:12:11","2022-09-19 09:12:11",,,,,,,,,,,"AXRA SERVIZI GDO SRL",,15067601003,,"DIBAL - BILANCIA CS1200",,,false,,"VIALE ALESSANDRO MANZONI 26 ROMA",false,,,false,false
85271000000726241,,SCAGLIA,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 09:13:15","2022-09-19 09:13:15",,,,,,,,,,,"AZ. AGR. SCAGLIA DI PAOLO, GRAZIANO E MAURO S.S.",,01111610018,,"DIBAL - BILANCIA CS1200",,,false,,"VIA ARTIGIANELLI 71/7 RIVOLI",false,,,false,false
85271000000726279,,MERLO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 09:17:48","2022-09-19 09:17:48",,,,,,,,,,,"AZIENDA AGRICOLA MERLO SOCIETA' SEMPLICE AGRICOLA",,11745290012,,"DIBAL - BILANCIA CS1200",,,false,,"STRADA PROVINCIALE PER RIVAROSSA 40 RIVAROLO CANAVESE(TO)",false,,,false,false
85271000000726317,,B.&B.,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 09:23:32","2022-09-19 09:23:32",,,,,,,,,,,"B.&B. SRL",,02029310022,,"DIBAL - BILANCIA CS1200",,,false,,"VIA PER SANTHIA' 6 13049 TRONZANO VERCELLESE (VC) ALICE CASTELLO",false,,,false,false
85271000000726355,,"BAM SRL",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 09:24:45","2022-09-19 09:24:45",,,,,,,,,,,"B.A.M. SRL",,10021570014,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO RACCONIGI 184  TORINO",false,,,false,false
85271000000726393,,"GAETA SIMONE",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 09:25:59","2022-09-19 09:25:59",,,,,,,,,,,"B.G.S.P. S.A.S. DI SIMONE GAETA E C.",,10110890018,,"DIBAL - BILANCIA CS1200",,,false,,"VIA BEAULARD 37/B TORINO",false,,,false,false
85271000000726431,,"BACCIU RICA",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 09:26:48","2022-09-19 09:26:48",,,,,,,,,,,"BACCIU SALVATORICCA",,10360100019,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO FRANCIA 205 TORINO",false,,,false,false
85271000000726469,,BAGNATO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 09:27:51","2022-09-19 09:27:51",,,,,,,,,,,"BAGNATO DEBORA",,12636600012,,"DIBAL - BILANCIA CS1200",,,false,,"VIA BISTOLFI 67  LA LOGGIA (TO)",false,,,false,false
85271000000726507,,BALLAURI,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 10:10:55","2022-09-19 10:10:55",,,,,,,,,,,"BALLAURI MAURO",,03614890048,,"DIBAL - BILANCIA CS1200",,,false,,"VIA PIETRO PRATO 3/B  MONDOVI' (TO)",false,,,false,false
85271000000726545,,BANDIERAMONTE,,,,"CLIENTI VARI",85271000000673031,"STRADA ANTICA DI MONCALIERI 40 RIVOLITO",,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 10:15:22","2022-09-19 10:15:22",,,,,,,,,,,"BANDIERAMONTE ALFREDO",,07316740013,,"DIBAL - BILANCIA CS1200",,,false,,,false,,,false,false
85271000000726583,,BARATELLA,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 10:16:17","2022-09-19 10:16:17",,,,,,,,,,,"BARATELLA SRL",,10894830016,,"DIBAL - BILANCIA CS1200",,,false,,"PIAZZA SAN PIETRO IN VINCOLI 2 SETTIMO TORINESE(TO)",false,,,false,false
85271000000726621,,BARINDO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 10:17:29","2022-09-19 10:17:29",,,,,,,,,,,"BARINDO SAS DI BARGIACCHI FILOMENA",,11781470015,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO RE UMBERTO 34/E TORINO",false,,,false,false
85271000000726659,,BARRA,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 10:20:06","2022-09-19 10:20:06",,,,,,,,,,,"BARRA LUIGINO",,06959690014,,"DIBAL - BILANCIA CS1200",,,false,,"VIA TORINO 307 TORINO",false,,,false,false
85271000000726697,,BARTOLOMEO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 10:21:14","2022-09-19 10:21:14",,,,,,,,,,,"BARTOLOMEO LAURA",,11508430011,,"DIBAL - BILANCIA CS1200",,,false,,"VIA SUPERGA 47/INT 11 BALDISSERO TORINESE",false,,,false,false
85271000000726735,,"BASCOM PIOBESI",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:18:41","2022-09-19 11:19:53",,,,,,,,,,,"BASCOM SRL",,02821070048,,"DIBAL - BILANCIA CS1200",,,false,,"VIA BAIMA 1 10040 PIOBESI TORINESE (TO)",false,,,false,false
85271000000726777,,"BASCOM VENARIA",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:20:43","2022-09-19 11:20:43",,,,,,,,,,,"BASCOM SRL",,02821070048,,"DIBAL - BILANCIA CS1200",,,false,,"VIA GOITO 8 10078 VENARIA REALE (TO)",false,,,false,false
85271000000726815,,"BASCOM BAGNOLO PIEMONTE",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:21:36","2022-09-19 11:21:36",,,,,,,,,,,"BASCOM SRL",,02821070048,,"DIBAL - BILANCIA CS1200",,,false,,"VIA TEOLOGO DON BERTERO 1 12031 BAGNOLO PIEMONTE (CN)",false,,,false,false
85271000000726853,,"BASCOM CANDIOLO",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:22:51","2022-09-19 11:22:51",,,,,,,,,,,"BASCOM SRL",,02821070048,,,,,false,,"VIA PINEROLO 123 10060 CANDIOLO (TO)",false,,,false,false
85271000000726889,,"BASCOM DRUENTO",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:23:41","2022-09-19 11:23:41",,,,,,,,,,,"BASCOM SRL",,02821070048,,"DIBAL - BILANCIA CS1200",,,false,,"VIA GIUSEPPE VERDI 5 10040 DRUENTO (TO)",false,,,false,false
85271000000726927,,"BASCOM PIOBESI2",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:24:38","2022-09-19 11:24:38",,,,,,,,,,,"BASCOM SRL",,02821070048,,"DIBAL - BILANCIA CS1200",,,false,,"PIAZZA I' MAGGIO 6 10040 PIOBESI TORINESE (TO)",false,,,false,false
85271000000726965,,"BASCOM PIOBESI3",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:25:20","2022-09-19 11:25:20",,,,,,,,,,,"BASCOM SRL",,02821070048,,"DIBAL - BILANCIA CS1200",,,false,,"VIA DUCCIO GALIMBERTI 20 10040 PIOBESI TORINESE (TO)",false,,,false,false
85271000000730003,,BATTAGLIO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:26:50","2022-09-19 11:26:50",,,,,,,,,,,"BATTAGLIO SPA",,02118130018,,"DIBAL - BILANCIA CS1200",,,false,,"STRADA DEL PORTONE 30 GRUGLIASCO",false,,,false,false
85271000000730041,,"BAUDRACCO GASTRONOMIA",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:27:40","2022-09-19 11:27:40",,,,,,,,,,,"BAUDRACCO SRL",,07789620015,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO VITTORIO EMANUELE II 62 TORINO",false,,,false,false
85271000000730079,,BAVARO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:28:32","2022-09-19 11:28:32",,,,,,,,,,,"BAVARO SILVANA",,12560200011,,"DIBAL - BILANCIA CS1200",,,false,,"VIA GUGLIELMO REISS ROMOLI 64/A TORINO",false,,,false,false
85271000000730117,,"RICCIO GIANLUCA",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:29:28","2022-09-19 11:29:28",,,,,,,,,,,"BEINASCO SRL",,09795250969,,"DIBAL - BILANCIA CS1200",,,false,,"VIALE RISORGIMENTO 3 10092 BEINASCO (TO)",false,,,false,false
85271000000730155,,BELLIARDO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:30:34","2022-09-19 11:30:34",,,,,,,,,,,"BELLIARDO GABRIELE",,03474440041,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO VITTORIO EMANUELE II 8 CUNEO",false,,,false,false
85271000000730193,,BELTAR,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:31:29","2022-09-19 11:31:29",,,,,,,,,,,"BELTAR SRL",,11454350015,,"DIBAL - BILANCIA CS1200",,,false,,"GALLERIA SAN FEDERICO 14/15 10123 TORINO (TO)",false,,,false,false
85271000000730269,,BERES,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:33:43","2022-09-19 11:33:43",,,,,,,,,,,"BERES JUNIOR SRL",,11040320019,,"DIBAL - BILANCIA CS1200",,,false,,"VIA TORINO 416 10032 BRANDIZZO (TO)",false,,,false,false
85271000000730307,,BERGAMINI,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:34:36","2022-09-19 11:34:36",,,,,,,,,,,"BERGAMINI ROBERTO",,06356570017,,"DIBAL - BILANCIA CS1200",,,false,,"STRADA COMUNALE DELLE BERCHIE 7/C GIVOLETTO(TO)",false,,,false,false
85271000000730345,,BERGERETTI,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:36:11","2022-09-19 11:36:11",,,,,,,,,,,"BERGERETTI VALENTINA",,08661740012,,"DIBAL - BILANCIA CS1200",,,false,,"VICOLO PACCHIOTTI 7 GIAVENO(TO)",false,,,false,false
85271000000730395,,BERGERO,,,,COLDIRETTI,85271000000730383,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:45:55","2022-09-19 11:45:55",,,,,,,,,,,"BERGERO EDOARDO",,11569870014,,"DIBAL - BILANCIA CS1200",,,false,,"VIA ROMA 8/A VAIE (TO)",false,,,false,false
85271000000730433,,BERGOGLIO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:47:49","2022-09-19 11:47:49",,,,,,,,,,,"BERGOGLIO GIOVANNI DI FABRIZIO BERGOGLIO E FIGLI",,02121120014,,"DIBAL - BILANCIA CS1200",,,false,,"VIA CAVOUR 68 SANTENA (TO)",false,,,false,false
85271000000730471,,BIOLATTO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-19 11:49:25","2022-09-19 11:49:25",,,,,,,,,,,"BIOLATTO ILARIO",,05922970016,,"DIBAL - BILANCIA CS1200",,,false,,"PIAZZA DELLA REPUBBLICA 30 TORINO",false,,,false,false
85271000000738001,,"LE SPIGHE",,,,"CLIENTI VARI",85271000000673031,,349.49.41.817,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 07:26:54","2022-09-20 07:26:54",,,,,,,,,,,"BIOMERCATO LE SPIGHE S.R.L.",,09068290015,,"DIBAL - BILANCIA CS1200",,,false,,"VIA MARTIRI DEL XXI 65 10064 PINEROLO (TO)",false,,,false,false
85271000000738041,,BIOTORINO,,,,"CLIENTI VARI",85271000000673031,,393.70.35.997,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 07:27:58","2022-09-20 07:27:58",,,,,,,,,,,"BIOTORINO SRL",,11582590011,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO ORBASSANO 248/A 10137 TORINO (TO)",false,,,false,false
85271000000738081,,BIOZERO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 07:29:04","2022-09-20 07:29:04",,,,,,,,,,,"BIOZERO 2009 S.A.S. DI SENESE ALESSANDRO & C.",,10154180011,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO LAGHI 9/BIS AVIGLIANA (TO)",false,,,false,false
85271000000738119,,BIZERBASARDEGNA,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:03:19","2022-09-20 08:03:19",,,,,,,,,,,"BIZERBA SARDEGNA SERVICE srl",,03388570925,,"DIBAL - BILANCIA CS1200",,,false,,"STRADA STATALE 554 CAGLIARITANA KM.4 200 SELARGIUS (CA)",false,,,false,false
85271000000738157,,BOAGLIO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:04:26","2022-09-20 08:04:26",,,,,,,,,,,"BOAGLIO ERCOLE",,03747040016,,"DIBAL - BILANCIA CS1200",,,false,,"VIA DINO BUFFA 31/M CAMPIGLIONE FENILE",false,,,false,false
85271000000738195,,BOJNEAGU,,,,COALVI,85271000000697549,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:06:33","2022-09-20 08:06:33",,,,,,,,,,,"BOJNEAGU MARIA DENISA",,11901610011,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO ORBASSANO 248 TORINO",false,,,false,false
85271000000738233,,BONELLA,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:07:27","2022-09-20 08:07:27",,,,,,,,,,,"BONELLA DIEGO",,03994440018,,"DIBAL - BILANCIA CS1200",,,false,,"PIAZZA CARLO ALBERTO 27 CARIGNANO(TO)",false,,,false,false
85271000000738271,,BONFISSUTO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:08:16","2022-09-20 08:08:16",,,,,,,,,,,"BONFISSUTO GAETANO",,08099250014,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO SEBASTOPOLI 10137 TORINO (TO)",false,,,false,false
85271000000738309,,BOTTARI,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:32:50","2022-09-20 08:32:50",,,,,,,,,,,"BOTTARI BILANCE S.R.L.",,00926260597,,"DIBAL - BILANCIA CS1200",,,false,,"VIA ADUA 110 LATINA(LT)",false,,,false,false
85271000000738347,,MARGHERITINI,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:33:52","2022-09-20 08:33:52",,,,,,,,,,,"BOUTIQUE DELLA CARNE S.N.C. DI MARGHERITINI BRUNO",,10424150018,,"DIBAL - BILANCIA CS1200",,,false,,"PIAZZA FRANCESCO BORROMINI 78/G TORINO",false,,,false,false
85271000000738385,,BOVERO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:34:58","2022-09-20 08:34:58",,,,,,,,,,,"BOVERO S.N.C. DI BOVERO ERIKA & C. SIGLABILE OVE C",,02952250047,,"DIBAL - BILANCIA CS1200",,,false,,"VIA FRATELLI VERCELLI 58 10022 CARMAGNOLA (TO)",false,,,false,false
85271000000738435,,BRICOCENTER,,,,BRICO,85271000000738423,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:35:59","2022-09-20 08:35:59",,,,,,,,,,,"Bricocenter Italia S.r.l.",,05602640962,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO SUSA 306 10098 RIVOLI (TO)",false,,,false,false
85271000000738473,,BROGI,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:36:50","2022-09-20 08:36:50",,,,,,,,,,,"BROGI GUIDO",,02156830925,,"DIBAL - BILANCIA CS1200",,,false,,"VIA MANNO 24/C 09040 SERDIANA (SU)",false,,,false,false
85271000000738511,,CARROZZO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:56:31","2022-09-20 08:56:31",,,,,,,,,,,"BROTHERS S.A.S. DI CARROZZO CLAUDIO E C. SIGLABILE",,09597790014,,"DIBAL - BILANCIA CS1200",,,false,,"C.SO CINCINNATO TORINO",false,,,false,false
85271000000738549,,"BRUNO ILARIA",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 08:57:30","2022-09-20 08:57:30",,,,,,,,,,,"BRUNO ILARIA BIANCA",,12236350018,,"DIBAL - BILANCIA CS1200",,,false,,"VIA TORINO 49 RIVALBA(TO)",false,,,false,false
85271000000738587,,BRUSA,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:11:39","2022-09-20 09:11:39",,,,,,,,,,,"BRUSA S.R.L.",,00219460029,,"DIBAL - BILANCIA CS1200",,,false,,"VIA FERRUCCIO NAZIONALE 3 BIELLA(BI)",false,,,false,false
85271000000738625,,BURATTO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:12:33","2022-09-20 09:12:33",,,,,,,,,,,"BURATTO LORENZO",,02546980042,,"DIBAL - BILANCIA CS1200",,,false,,"FRAZIONE SANT'ANNA 30 MONTEU ROERO(CN)",false,,,false,false
85271000000738663,,"GASTRONOMIA CAM",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:13:25","2022-09-20 09:13:25",,,,,,,,,,,"C.A.M. GASTRONOMIA SNC DI COSTA CARLA & C.",,12280900015,,"DIBAL - BILANCIA CS1200",,,false,,"PIAZZA CARLO MONTANARI 143/B TORINO",false,,,false,false
85271000000738701,,"C.E.A. SNC",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:14:14","2022-09-20 09:14:14",,,,,,,,,,,"C.E.A. S.N.C. DI CAGNO ANTONELLA E C.",,10656320016,,"DIBAL - BILANCIA CS1200",,,false,,"VIA DELLA VITTORIA 43 TORINO",false,,,false,false
85271000000738739,,"CASERMA CERNAIA",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:16:21","2022-09-20 09:16:21",,,,,,,,,,,"C3C SOCIETA' SRL",,14980311006,,"DIBAL - BILANCIA CS1200",,,false,,"VIA CERNAIA 23 TORINO",false,,,false,false
85271000000738777,,CAFFARATO,,,,EUROSPIN,85271000000197001,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:17:32","2022-09-20 09:17:32",,,,,,,,,,,"CAFFARATTO ROBERTO",,10554590017,,"DIBAL - BILANCIA CS1200",,,false,,"VIA PINEROLO 17 10060 OSASCO (TO)",false,,,false,false
85271000000738815,,CAFFER,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:19:53","2022-09-20 09:19:53",,,,,,,,,,,"CAFFER MAURO",,10616480017,,"DIBAL - BILANCIA CS1200",,,false,,"VIA PELLOSA 7 CAVOUR (TO)",false,,,false,false
85271000000738853,,"CAFFER ROSSANA",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:20:54","2022-09-20 09:20:54",,,,,,,,,,,"CAFFER ROSSANA",,11553250017,,"DIBAL - BILANCIA CS1200",,,false,,"VIA PELLOSA 7 CAVOUR (TO)",false,,,false,false
85271000000738891,,GIULIANO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:24:22","2022-09-20 09:24:22",,,,,,,,,,,"CAMARA VASILICA IULIAN",,10125090018,,"DIBAL - BILANCIA CS1200",,,false,,"VIA EDMONDO DE AMICIS 138 COLLEGNO(TO)",false,,,false,false
85271000000738929,,CAMINO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 09:25:40","2022-09-20 09:25:40",,,,,,,,,,,"CAMINO CLAUDIA",,08370690011,,"DIBAL - BILANCIA CS1200",,,false,,"VIA CARLO FERRARESE 78 SAN RAFFAELE CIMENA(TO)",false,,,false,false
85271000000748501,,"PANFE CARLO FELICE",PANFECARLOFELICE@LIBERO.IT,,,PANFE,85271000000169114,"011 562 3765",,,DB,85271000000092001,PANFE,DB,85271000000092001,DB,85271000000092001,"2022-09-20 15:43:30","2022-10-04 15:05:41",,,,,,,,,,,"PANFE' S.R.L.",,02759430040,,"DIBAL - BILANCIA CS1200",,,false,,"TORINO, PIAZZA CARLO FELICE 40",false,,"lunedì	07–21
martedì	07–21
mercoledì	07–21
giovedì	07–21
venerdì	07–21
sabato	07–21
domenica	07–21",false,false
85271000000749001,,CANALIS,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:15:20","2022-09-20 14:15:20",,,,,,,,,,,"CANALIS LUCIANO S.N.C. - DI MAGRI DANIELA",,11953950018,,"DIBAL - BILANCIA CS1200",,,false,,": VIA LUIGI FOSCOLO BENEDETTO 22 CUMIANA(TO)",false,,,false,false
85271000000749039,,CAPOBIANCO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:16:05","2022-09-20 14:16:05",,,,,,,,,,,"CAPOBIANCO LUCIA",,05651210014,,"DIBAL - BILANCIA CS1200",,,false,,"VIA CHIESA DELLA SALUTE 124 TORINO",false,,,false,false
85271000000749077,,CAPRERA,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:18:19","2022-09-20 14:18:19",,,,,,,,,,,"CAPRERA ANDREA",,09972440011,,"DIBAL - BILANCIA CS1200",,,false,,"CORSO TRAPANI 130/BIS TORINO",false,,,false,false
85271000000749115,,CARBONE,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:24:55","2022-09-20 14:24:55",,,,,,,,,,,"CARBONE GIACOMO FRANCO & C.",,02797770100,,"DIBAL - BILANCIA CS1200",,,false,,"PIAZZALE BLIGNY 2 GENOVA(GE)",false,,,false,false
85271000000749153,,CARDEA,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:25:42","2022-09-20 14:25:42",,,,,,,,,,,"CARDEA ROBERTO",,11385580011,,"DIBAL - BILANCIA CS1200",,,false,,"VIA GIULIA DI BAROLO 23/A TORINO",false,,,false,false
85271000000749191,,CARRUS,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:39:21","2022-09-20 14:39:21",,,,,,,,,,,"CARRUS MASSIMILIANO",,12637710018,,"DIBAL - BILANCIA CS1200",,,false,,"PIAZZA DELLA REPUBBLICA 30 TORINO",false,,,false,false
85271000000749229,,GRANGE,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:40:51","2022-09-20 14:40:51",,,,,,,,,,,"CASCINA GRANGE SCOTT SOCIETA' COOPERATIVA AGRICOLA",,11532670012,,"DIBAL - BILANCIA CS1200",,,false,,"STRADA VICINALE DELLA BERLIA 543 TORINO",false,,,false,false
85271000000749267,,CATTO,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:41:42","2022-09-20 14:41:42",,,,,,,,,,,"CATTO MARCO",,02614740062,,"DIBAL - BILANCIA CS1200",,,false,,"VIA SORDI 1 CASALE MONFERRATO(AL)",false,,,false,false
85271000000749305,,CAVASSA,,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:46:51","2022-09-20 14:46:51",,,,,,,,,,,"CAVASSA S.R.L.",,05640290010,,,,,false,,"VIA GIOVANNI LUPO 45 GRUGLIASCO(TO)",false,,,false,false
85271000000749341,,"CE-GA TRATTORIA BARCOLLO",,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-09-20 14:48:35","2022-09-20 14:48:35",,,,,,,,,,,"CE-GA DI CESTER PAOLO & C. - S.N.C.",,05161070015,,"DIBAL - BILANCIA CS1200",,,false,,"VIA SAN MASSIMO 1 COLLEGNO(TO)",false,,,false,false
